class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
V,0.34050577878952026,0.8331948518753052,6.215616963345383e-07,0.40785565972328186,0.8052419424057007,-0.03231075778603554,0.47424328327178955,0.7400506138801575,-0.043377552181482315,0.5242348909378052,0.6768937110900879,-0.051996514201164246,0.5726316571235657,0.6455187797546387,-0.05864756181836128,0.4438140392303467,0.5856814980506897,-0.008634287863969803,0.4708278775215149,0.4978080093860626,-0.019653646275401115,0.4825279414653778,0.4444466829299927,-0.031747326254844666,0.49143698811531067,0.393357515335083,-0.0421728640794754,0.4056505858898163,0.5623033046722412,-0.0055455053225159645,0.4366457462310791,0.4654339551925659,-0.015580466017127037,0.4560142159461975,0.4073607921600342,-0.026351800188422203,0.4701448678970337,0.358877569437027,-0.03390076383948326,0.36410924792289734,0.5653340220451355,-0.008061344735324383,0.36358198523521423,0.4668912887573242,-0.023123934864997864,0.36372509598731995,0.4066583514213562,-0.03544043377041817,0.365736186504364,0.35284578800201416,-0.04315827786922455,0.32206806540489197,0.5872923135757446,-0.014136006124317646,0.3260062336921692,0.5063426494598389,-0.0280317272990942,0.3269624710083008,0.45936864614486694,-0.034931231290102005,0.33152246475219727,0.4118180572986603,-0.03930031135678291
V,0.33310118317604065,0.8441290259361267,6.555458185175667e-07,0.4011014997959137,0.8151075839996338,-0.03093094378709793,0.4685608446598053,0.7464148998260498,-0.040356699377298355,0.5211344361305237,0.6842935085296631,-0.04779801890254021,0.5715876817703247,0.6584453582763672,-0.053028326481580734,0.4356089234352112,0.5882459878921509,-0.0018080004956573248,0.4616650342941284,0.49977996945381165,-0.00977004412561655,0.4730539917945862,0.4463323950767517,-0.020063942298293114,0.4816744923591614,0.39649879932403564,-0.02923370897769928,0.39696794748306274,0.5654807686805725,0.0009235650068148971,0.42754197120666504,0.4675696790218353,-0.005934602115303278,0.44709253311157227,0.40879589319229126,-0.014367306604981422,0.46161335706710815,0.3620164394378662,-0.019979052245616913,0.3548709750175476,0.5687539577484131,-0.0024309714790433645,0.3540482521057129,0.46832799911499023,-0.015421579591929913,0.3536829650402069,0.40755921602249146,-0.026453502476215363,0.35526254773139954,0.3540077209472656,-0.03305382654070854,0.3120992183685303,0.5904499292373657,-0.009485753253102303,0.3173796236515045,0.5066466331481934,-0.02170860581099987,0.3183046281337738,0.45932531356811523,-0.027397669851779938,0.3230040669441223,0.41144251823425293,-0.03081708587706089
V,0.3294774293899536,0.8418784737586975,6.592154591089638e-07,0.3977509140968323,0.8150603175163269,-0.03347117453813553,0.46406030654907227,0.7505600452423096,-0.04481535404920578,0.5176367163658142,0.6898669600486755,-0.05375814065337181,0.5677902698516846,0.6617835760116577,-0.06032370403409004,0.43296298384666443,0.5908084511756897,-0.004399880766868591,0.4579065144062042,0.5032922029495239,-0.01286699902266264,0.4690469205379486,0.45063483715057373,-0.023309489712119102,0.47739773988723755,0.4016253352165222,-0.03246196359395981,0.3947770595550537,0.5679532885551453,-0.0006408127956092358,0.4246130585670471,0.46969103813171387,-0.007756104227155447,0.44360047578811646,0.4106767475605011,-0.01609436422586441,0.4577427804470062,0.36245283484458923,-0.021733548492193222,0.35313594341278076,0.5710039734840393,-0.0031566156540066004,0.3519633114337921,0.4709485173225403,-0.016291461884975433,0.3515418767929077,0.40957945585250854,-0.02734396792948246,0.3529427945613861,0.35512223839759827,-0.034038543701171875,0.3111819922924042,0.5917595624923706,-0.009617479518055916,0.31583818793296814,0.5083922743797302,-0.02197093702852726,0.31683313846588135,0.46083682775497437,-0.027911843731999397,0.32143187522888184,0.4127747416496277,-0.03160488232970238
V,0.3275498151779175,0.8422178626060486,6.109951868893404e-07,0.396508127450943,0.8172030448913574,-0.03282564505934715,0.4637984335422516,0.7484917044639587,-0.042616330087184906,0.5173512697219849,0.6870320439338684,-0.05019388347864151,0.5673595070838928,0.6583555936813354,-0.05547245591878891,0.4322684705257416,0.5895792245864868,-0.0018454529345035553,0.4560597240924835,0.5023530125617981,-0.009628920815885067,0.46621406078338623,0.44974708557128906,-0.020159613341093063,0.4741661846637726,0.4014185070991516,-0.029631638899445534,0.39383816719055176,0.5669535398483276,0.0014792102156206965,0.4214322865009308,0.46799230575561523,-0.005002680234611034,0.43892696499824524,0.40823298692703247,-0.013675490394234657,0.45192432403564453,0.36039480566978455,-0.01990792714059353,0.35259535908699036,0.5703495740890503,-0.0016093349549919367,0.3534570038318634,0.4696871042251587,-0.014236586168408394,0.35425445437431335,0.4081195294857025,-0.025388076901435852,0.35627055168151855,0.3533359467983246,-0.03244083747267723,0.31093794107437134,0.5917377471923828,-0.008694944903254509,0.3171239197254181,0.5084600448608398,-0.02102131024003029,0.31918907165527344,0.4604586064815521,-0.027231870219111443,0.3245611786842346,0.41136491298675537,-0.03132214769721031
pasV,0.33492106199264526,0.8522274494171143,3.8802488688816084e-07,0.40683916211128235,0.8225482106208801,-0.032498981803655624,0.4693168103694916,0.7448005080223083,-0.04327075183391571,0.512938916683197,0.6677829027175903,-0.052423570305109024,0.5608694553375244,0.6280059218406677,-0.06000868231058121,0.44124266505241394,0.5932506918907166,-0.002154827583581209,0.4531596004962921,0.4968265891075134,-0.015338214114308357,0.4555325210094452,0.4378410577774048,-0.031595394015312195,0.4567176103591919,0.38489973545074463,-0.044953249394893646,0.40302443504333496,0.5750875473022461,-0.0007884431397542357,0.418662428855896,0.465900182723999,-0.011730856262147427,0.42624518275260925,0.39767616987228394,-0.0265548974275589,0.43252137303352356,0.339701384305954,-0.038183700293302536,0.3642127513885498,0.5787612199783325,-0.005342438351362944,0.3814849257469177,0.4743264615535736,-0.018966834992170334,0.3923569619655609,0.41357213258743286,-0.02945810556411743,0.40159133076667786,0.36063504219055176,-0.036877505481243134,0.32144421339035034,0.5982782244682312,-0.013993826694786549,0.33622628450393677,0.5160252451896667,-0.02739112824201584,0.347704142332077,0.4657018780708313,-0.032902222126722336,0.36076271533966064,0.4154402017593384,-0.036354027688503265
pasV,0.3363245129585266,0.8546494245529175,3.956114937864186e-07,0.40772122144699097,0.8256897926330566,-0.033789779990911484,0.4698900282382965,0.7488767504692078,-0.04562230780720711,0.5131717324256897,0.6705556511878967,-0.055667344480752945,0.5619082450866699,0.626800537109375,-0.06392193585634232,0.4440619647502899,0.5967791676521301,-0.0022304661106318235,0.4566720724105835,0.49978917837142944,-0.016125759109854698,0.4590302109718323,0.44060397148132324,-0.03273360803723335,0.45994633436203003,0.38797393441200256,-0.0460088886320591,0.40578722953796387,0.578032374382019,-0.000293430348392576,0.42249301075935364,0.46903112530708313,-0.011199403554201126,0.42993050813674927,0.40058547258377075,-0.025719478726387024,0.4360170364379883,0.34248611330986023,-0.037041451781988144,0.36687999963760376,0.5808796882629395,-0.00454064691439271,0.3848300576210022,0.4770124554634094,-0.01776628941297531,0.39572644233703613,0.4172554612159729,-0.02736223116517067,0.40487250685691833,0.365213006734848,-0.03409072384238243,0.32415539026260376,0.5997966527938843,-0.013103922829031944,0.34012502431869507,0.5173917412757874,-0.025813845917582512,0.35140231251716614,0.4672967195510864,-0.03044106625020504,0.36363399028778076,0.41729050874710083,-0.033156003803014755
pasV,0.33885660767555237,0.8608264327049255,3.88063199352473e-07,0.411083847284317,0.8315738439559937,-0.03361973911523819,0.47504013776779175,0.7536698579788208,-0.04447997361421585,0.5167931914329529,0.6745649576187134,-0.053477171808481216,0.5645579695701599,0.6304833889007568,-0.060576073825359344,0.44879767298698425,0.6022375226020813,-8.615270053269342e-05,0.4607298970222473,0.5046871900558472,-0.012621554546058178,0.46329042315483093,0.4451524615287781,-0.028675492852926254,0.4649255871772766,0.3919779062271118,-0.04180162772536278,0.4100339114665985,0.5826209187507629,0.002141496166586876,0.4259936809539795,0.4732012152671814,-0.007739012595266104,0.4336240291595459,0.4043312072753906,-0.022327164188027382,0.4399624764919281,0.3466631770133972,-0.033763010054826736,0.37108731269836426,0.5849214792251587,-0.0018195509910583496,0.3888334631919861,0.47995153069496155,-0.014261829666793346,0.4000474214553833,0.4199921488761902,-0.023965341970324516,0.40959933400154114,0.36772504448890686,-0.030936937779188156,0.32825154066085815,0.603732705116272,-0.010082400403916836,0.3439353108406067,0.5207439064979553,-0.022240540012717247,0.3556143343448639,0.4712457060813904,-0.026708194985985756,0.3686099946498871,0.4220322370529175,-0.029431257396936417
pasV,0.3382200598716736,0.8654112815856934,3.851063183901715e-07,0.41194725036621094,0.8377023339271545,-0.032533399760723114,0.4747062921524048,0.7610200643539429,-0.042887721210718155,0.5152807235717773,0.6818796992301941,-0.051592547446489334,0.5625083446502686,0.6385510563850403,-0.05838869512081146,0.4505658745765686,0.6073296666145325,0.000727545702829957,0.4637589752674103,0.5092748403549194,-0.012051808647811413,0.4668187201023102,0.45046061277389526,-0.028268052265048027,0.46892935037612915,0.3978475034236908,-0.04140995815396309,0.4118531048297882,0.5870124697685242,0.002481837524101138,0.42880022525787354,0.4768354296684265,-0.007794149219989777,0.4368550479412079,0.40801334381103516,-0.022522080689668655,0.4434078633785248,0.35119763016700745,-0.03396333009004593,0.37249526381492615,0.5889794230461121,-0.0018874038942158222,0.39078518748283386,0.4834376275539398,-0.014706547372043133,0.4023670554161072,0.42371875047683716,-0.02448418363928795,0.41240912675857544,0.3723621964454651,-0.03136146813631058,0.3288249373435974,0.6076282262802124,-0.010416464880108833,0.3450930118560791,0.5244135856628418,-0.02271675132215023,0.3570747673511505,0.4752826690673828,-0.027053149417042732,0.3703646659851074,0.4266546368598938,-0.029600312933325768
pasV,0.3336181044578552,0.8633424639701843,3.940199917451537e-07,0.40700602531433105,0.8380259275436401,-0.0328315794467926,0.47015872597694397,0.7611293196678162,-0.04327238351106644,0.5116488933563232,0.6816317439079285,-0.05185962840914726,0.5603439211845398,0.6409189105033875,-0.05853300914168358,0.44830432534217834,0.6062222123146057,-0.0017030040035024285,0.46428653597831726,0.50797039270401,-0.015164311975240707,0.4679529070854187,0.4477733373641968,-0.031479042023420334,0.46954232454299927,0.39370185136795044,-0.04472436383366585,0.409187376499176,0.585681676864624,0.00016538960335310549,0.4297698140144348,0.47670745849609375,-0.010510914027690887,0.4394427239894867,0.4083997905254364,-0.024875011295080185,0.44666120409965515,0.3523447513580322,-0.036079440265893936,0.36926335096359253,0.5877050757408142,-0.003998960833996534,0.38878753781318665,0.48316657543182373,-0.01698560081422329,0.40125277638435364,0.4230377674102783,-0.026752522215247154,0.41203567385673523,0.3720720410346985,-0.03376235440373421,0.32489338517189026,0.6063894629478455,-0.012347366660833359,0.34040912985801697,0.5243087410926819,-0.024982132017612457,0.3528958857059479,0.47469931840896606,-0.02982327714562416,0.3670492172241211,0.4262316823005676,-0.0328032486140728
V,0.32075607776641846,0.8829538226127625,5.982753350508574e-07,0.3924102187156677,0.8508105874061584,-0.03474205732345581,0.458258718252182,0.7695738077163696,-0.044505130499601364,0.5065286159515381,0.6910383105278015,-0.05172458663582802,0.5567945241928101,0.651153028011322,-0.056346435099840164,0.4366825819015503,0.6125226020812988,-0.0026684259064495564,0.46334171295166016,0.5192896723747253,-0.012177749536931515,0.47296851873397827,0.4595855474472046,-0.023720191791653633,0.4797133803367615,0.4035477042198181,-0.03413296118378639,0.395477294921875,0.5869238972663879,0.0007849950343370438,0.4256676137447357,0.48138242959976196,-0.0072096120566129684,0.4442942440509796,0.41822415590286255,-0.017434153705835342,0.45852407813072205,0.3626314103603363,-0.024785595014691353,0.3511567711830139,0.5892361402511597,-0.002342271851375699,0.34808510541915894,0.4827030599117279,-0.017393911257386208,0.34771454334259033,0.41471588611602783,-0.03056301735341549,0.34912848472595215,0.3536495268344879,-0.038808226585388184,0.3066202998161316,0.6109337210655212,-0.009507771581411362,0.30658772587776184,0.5218840837478638,-0.024520475417375565,0.3058258295059204,0.4681527614593506,-0.03253216668963432,0.30880725383758545,0.41456305980682373,-0.03760107606649399
V,0.3188655972480774,0.8853146433830261,6.608945000152744e-07,0.39112910628318787,0.8548204302787781,-0.034696437418460846,0.4584957957267761,0.7786779403686523,-0.04517040029168129,0.5116760730743408,0.7076022028923035,-0.05345974490046501,0.5619669556617737,0.6709186434745789,-0.05906378850340843,0.4351192116737366,0.6167224049568176,-0.0017863952089101076,0.46420061588287354,0.5245324969291687,-0.009919150732457638,0.475871741771698,0.465324342250824,-0.02006855234503746,0.48356544971466064,0.4098220467567444,-0.029545245692133904,0.39511141180992126,0.5918286442756653,0.0013441576156765223,0.42812392115592957,0.4878324568271637,-0.0054366709664464,0.44842177629470825,0.42666253447532654,-0.014392493292689323,0.4633238911628723,0.372686505317688,-0.020809216424822807,0.3512985110282898,0.594461977481842,-0.0023009979631751776,0.34741881489753723,0.48853737115859985,-0.01702011376619339,0.3457146883010864,0.42085951566696167,-0.029814358800649643,0.34557852149009705,0.3594098389148712,-0.03771794214844704,0.3070019781589508,0.6149064898490906,-0.010040057823061943,0.3083215355873108,0.525617778301239,-0.024814890697598457,0.30798447132110596,0.4717528820037842,-0.0328521803021431,0.31198370456695557,0.41705480217933655,-0.038066305220127106
V,0.31888943910598755,0.8925994634628296,6.701414463350375e-07,0.39078304171562195,0.8630671501159668,-0.034703414887189865,0.459389328956604,0.7907560467720032,-0.04627738520503044,0.5145943760871887,0.7208340764045715,-0.05557412654161453,0.5691337585449219,0.686491072177887,-0.062388401478528976,0.4354129433631897,0.625016987323761,-0.003880835138261318,0.46648621559143066,0.533005952835083,-0.013462354429066181,0.4796341061592102,0.47479504346847534,-0.02470509149134159,0.4888478219509125,0.41992321610450745,-0.0349787101149559,0.3960736393928528,0.5992491841316223,-0.0011631911620497704,0.4306970238685608,0.49479788541793823,-0.009787661023437977,0.4525381922721863,0.4330107569694519,-0.02005821093916893,0.46851491928100586,0.37894609570503235,-0.027390768751502037,0.35243117809295654,0.6015855073928833,-0.005017430055886507,0.34988653659820557,0.494051992893219,-0.02096250280737877,0.3492838144302368,0.42590993642807007,-0.034685373306274414,0.35050836205482483,0.36370477080345154,-0.04332514479756355,0.3083409368991852,0.6231318712234497,-0.012816425412893295,0.3102705776691437,0.5339187979698181,-0.028325142338871956,0.3107118308544159,0.48075419664382935,-0.036730341613292694,0.315414696931839,0.42632535099983215,-0.04229847341775894
V,0.31815633177757263,0.9038040041923523,7.106391421984881e-07,0.3895687162876129,0.8751991987228394,-0.03624173626303673,0.4601730406284332,0.8019947409629822,-0.04794192314147949,0.5162471532821655,0.7335836291313171,-0.05730582773685455,0.5716023445129395,0.6994209289550781,-0.06386962532997131,0.4378647208213806,0.6310011148452759,-0.0014324771473184228,0.4688662588596344,0.539573073387146,-0.009291333146393299,0.48226848244667053,0.4814930856227875,-0.019341569393873215,0.4921640157699585,0.42789775133132935,-0.029004059731960297,0.3978640139102936,0.6046611070632935,0.0017032730393111706,0.4339219331741333,0.5003292560577393,-0.005921452771872282,0.45649752020835876,0.4376543164253235,-0.01580250822007656,0.4733573794364929,0.38382089138031006,-0.022730832919478416,0.35373759269714355,0.6079778075218201,-0.0022214564960449934,0.35214507579803467,0.49907386302948,-0.018320368602871895,0.3516559898853302,0.4306134581565857,-0.03312397375702858,0.35343223810195923,0.367663711309433,-0.04238107427954674,0.30906203389167786,0.6313396096229553,-0.010220118798315525,0.31218963861465454,0.5418617129325867,-0.026477260515093803,0.31264832615852356,0.48843806982040405,-0.03619305044412613,0.3178347647190094,0.4326341152191162,-0.04272602126002312
